Year,Perfume Name,Brand,Link
2021,Bade'e Al Oud Amethyst,Lattafa Perfumes,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Bade-e-Al-Oud-Amethyst-68214.html
2021,Ombré Leather Parfum,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-Parfum-68716.html
2021,Valentino Uomo Born In Roma Yellow Dream,Valentino,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Born-In-Roma-Yellow-Dream-64614.html
2021,Matcha Meditation,Maison Martin Margiela,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Matcha-Meditation-64805.html
2021,Delina La Rosée,Parfums de Marly,https://www.fragrantica.com/perfume/Parfums-de-Marly/Delina-La-Rosee-64667.html
2021,Pear Inc,Juliette Has A Gun,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Pear-Inc-66120.html
2021,Invictus Victory,Rabanne,https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-65177.html
2021,The Matcha 26,Le Labo,https://www.fragrantica.com/perfume/Le-Labo/The-Matcha-26-69731.html
2021,When the Rain Stops,Maison Martin Margiela,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/When-the-Rain-Stops-70985.html
2021,Cuoium,Orto Parisi,https://www.fragrantica.com/perfume/Orto-Parisi/Cuoium-69923.html
2021,Autumn Vibes,Maison Martin Margiela,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Autumn-Vibes-67789.html
2021,Toy 2 Bubble Gum,Moschino,https://www.fragrantica.com/perfume/Moschino/Toy-2-Bubble-Gum-66098.html
2021,Tobacolor,Dior,https://www.fragrantica.com/perfume/Dior/Tobacolor-65551.html
2021,Silky Woods,Goldfield & Banks Australia,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Silky-Woods-66766.html
2021,Musc Noir For Her,Narciso Rodriguez,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Musc-Noir-For-Her-64730.html
2021,Eros Parfum,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html
2021,Ébène Fumé,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Ebene-Fume-69008.html
2021,H24,Hermès,https://www.fragrantica.com/perfume/Hermes/H24-65147.html
2021,Club de Nuit Intense Man Limited Edition Parfum,Armaf,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-Limited-Edition-Parfum-77861.html
2021,Utopia Vanilla Coco 21,Kayali Fragrances,https://www.fragrantica.com/perfume/Kayali-Fragrances/Utopia-Vanilla-Coco-21-68220.html
2021,Reflection 45 Man,Amouage,https://www.fragrantica.com/perfume/Amouage/Reflection-45-Man-69488.html
2021,Spicebomb Infrared,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-66514.html
2021,Kenzo Homme Eau de Toilette Intense,Kenzo,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-Intense-67899.html
2021,Fire At Will,Jovoy Paris,https://www.fragrantica.com/perfume/Jovoy-Paris/Fire-At-Will-70289.html
2021,God Is A Woman,Ariana Grande,https://www.fragrantica.com/perfume/Ariana-Grande/God-Is-A-Woman-68664.html
2021,Ramz Lattafa Silver,Lattafa Perfumes,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Ramz-Lattafa-Silver-71868.html
2021,Sunset Hour,Goldfield & Banks Australia,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Sunset-Hour-70950.html
2021,A Drop d'Issey,Issey Miyake,https://www.fragrantica.com/perfume/Issey-Miyake/A-Drop-d-Issey-66334.html
2021,Golden Decade,Zara,https://www.fragrantica.com/perfume/Zara/Golden-Decade-69404.html
2021,Velvet Tonka,BDK Parfums,https://www.fragrantica.com/perfume/BDK-Parfums/Velvet-Tonka-68119.html
2021,Bad Boy Le Parfum,Carolina Herrera,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Le-Parfum-65718.html
2021,Invite Only Amber | 23,Kayali Fragrances,https://www.fragrantica.com/perfume/Kayali-Fragrances/Invite-Only-Amber-23-68958.html
2021,Libre Eau de Toilette,Yves Saint Laurent,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Libre-Eau-de-Toilette-65936.html
2021,Valentino Uomo Intense 2021,Valentino,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Intense-2021-75094.html
2021,Light Blue Forever pour Homme,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Forever-pour-Homme-66556.html
2021,Gentleman Eau de Toilette Intense,Givenchy,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Toilette-Intense-65051.html
2021,Milk +,Commodity,https://www.fragrantica.com/perfume/Commodity/Milk-70012.html
2021,Mixed Emotions,Byredo,https://www.fragrantica.com/perfume/Byredo/Mixed-Emotions-65525.html
2021,Costa Azzurra,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-64617.html
2021,Ajwad,Lattafa Perfumes,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Ajwad-75099.html
2021,Cloud Intense,Ariana Grande,https://www.fragrantica.com/perfume/Ariana-Grande/Cloud-Intense-69296.html
2021,Flowerbomb Ruby Orchid,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Flowerbomb-Ruby-Orchid-70984.html
2021,La Vie Est Belle Soleil Cristal,Lancôme,https://www.fragrantica.com/perfume/Lancome/La-Vie-Est-Belle-Soleil-Cristal-65156.html
2021,My Way Intense,Giorgio Armani,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Intense-68596.html
2021,Panettone,Milano Fragranze,https://www.fragrantica.com/perfume/Milano-Fragranze/Panettone-71006.html
2021,Idôle Aura,Lancôme,https://www.fragrantica.com/perfume/Lancome/Idole-Aura-67578.html
2021,Sweet Diamond Pink Pepper 25,Kayali Fragrances,https://www.fragrantica.com/perfume/Kayali-Fragrances/Sweet-Diamond-Pink-Pepper-25-67023.html
2021,Hero,Burberry,https://www.fragrantica.com/perfume/Burberry/Hero-68627.html
2021,Molecule 01 + Iris,Escentric Molecules,https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-01-Iris-66048.html
2021,Tobacco Collection Rich Warm Addictive 2021,Zara,https://www.fragrantica.com/perfume/Zara/Tobacco-Collection-Rich-Warm-Addictive-2021-69134.html
2021,Insolence Eau de Parfum,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Insolence-Eau-de-Parfum-67537.html
2021,King,Bharara,https://www.fragrantica.com/perfume/Bharara/King-74184.html
2021,Loewe 7 Cobalt,Loewe,https://www.fragrantica.com/perfume/Loewe/Loewe-7-Cobalt-66229.html
2021,Black Opium Extreme,Yves Saint Laurent,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Extreme-68506.html
2021,Oud for Happiness,Initio Parfums Prives,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Happiness-69224.html
2021,Vanagloria,Laboratorio Olfattivo,https://www.fragrantica.com/perfume/Laboratorio-Olfattivo/Vanagloria-66238.html
2021,Fenty,Fenty,https://www.fragrantica.com/perfume/Fenty/Fenty-68677.html
2021,Miami,City Rhythm,https://www.fragrantica.com/perfume/City-Rhythm/Miami-75008.html
2021,Molecule 01 + Mandarin,Escentric Molecules,https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-01-Mandarin-66047.html
2021,Coach Dreams Sunset,Coach,https://www.fragrantica.com/perfume/Coach/Coach-Dreams-Sunset-66267.html
2021,Perfect Intense,Marc Jacobs,https://www.fragrantica.com/perfume/Marc-Jacobs/Perfect-Intense-68534.html
2021,Aqua Allegoria Flora Salvaggia,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Salvaggia-66359.html
2021,Warm Vanilla Sugar,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Warm-Vanilla-Sugar-67700.html
2021,Jump Up And Kiss Me Hedonistic (2021),Clive Christian,https://www.fragrantica.com/perfume/Clive-Christian/Jump-Up-And-Kiss-Me-Hedonistic-2021-70767.html
2021,Boundless,Amouage,https://www.fragrantica.com/perfume/Amouage/Boundless-66528.html
2021,Vanilla Bourbon,Mix:Bar,https://www.fragrantica.com/perfume/Mix-Bar/Vanilla-Bourbon-66235.html
2021,Seductive Red,Guess,https://www.fragrantica.com/perfume/Guess/Seductive-Red-69869.html
2021,Ilio,Diptyque,https://www.fragrantica.com/perfume/Diptyque/Ilio-67808.html
2021,Ralph's Club,Ralph Lauren,https://www.fragrantica.com/perfume/Ralph-Lauren/Ralph-s-Club-68282.html
2021,Sì Intense 2021,Giorgio Armani,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Intense-2021-64853.html
2021,Synthetic Jungle,Frederic Malle,https://www.fragrantica.com/perfume/Frederic-Malle/Synthetic-Jungle-68794.html
2021,The One Luminous Night,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Luminous-Night-65224.html
2021,Tease Crème Cloud,Victoria's Secret,https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Creme-Cloud-68550.html
2021,Explorer Ultra Blue,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Explorer-Ultra-Blue-66266.html
2021,Brioni Eau de Parfum Intense,Brioni,https://www.fragrantica.com/perfume/Brioni/Brioni-Eau-de-Parfum-Intense-69857.html
2021,Dior Homme Original,Dior,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Original-69010.html
2021,Bodacious,Boadicea the Victorious,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Bodacious-70658.html
2021,The World According to Arthur,Penhaligon's,https://www.fragrantica.com/perfume/Penhaligon-s/The-World-According-to-Arthur-71646.html
2021,Supremacy in Oud,Afnan,https://www.fragrantica.com/perfume/Afnan/Supremacy-in-Oud-68283.html
2021,Material,Amouage,https://www.fragrantica.com/perfume/Amouage/Material-66527.html
2021,Madagascar Vanilla Perfume Oil,Nest,https://www.fragrantica.com/perfume/Nest/Madagascar-Vanilla-Perfume-Oil-66886.html
2021,Floral Marshmallow,Dossier,https://www.fragrantica.com/perfume/Dossier/Floral-Marshmallow-73743.html
2021,Accident À La Vanille,Jousset Parfums,https://www.fragrantica.com/perfume/Jousset-Parfums/Accident-A-La-Vanille-68076.html
2021,The Hedonist,Ex Nihilo,https://www.fragrantica.com/perfume/Ex-Nihilo/The-Hedonist-69225.html
2021,Fig Extasy,Mancera,https://www.fragrantica.com/perfume/Mancera/Fig-Extasy-69859.html
2021,Vibrant Leather Bogoss,Zara,https://www.fragrantica.com/perfume/Zara/Vibrant-Leather-Bogoss-66891.html
2021,Armani Code Eau de Parfum,Giorgio Armani,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Eau-de-Parfum-65581.html
2021,Amber Rouge,Orientica Premium,https://www.fragrantica.com/perfume/Orientica-Premium/Amber-Rouge-69364.html
2021,Milk -,Commodity,https://www.fragrantica.com/perfume/Commodity/Milk-70021.html
2021,Angel Dust,Fugazzi,https://www.fragrantica.com/perfume/Fugazzi/Angel-Dust-73921.html
2021,Symphony,Louis Vuitton,https://www.fragrantica.com/perfume/Louis-Vuitton/Symphony-68357.html
2021,Chloé Eau de Parfum Naturelle,Chloé,https://www.fragrantica.com/perfume/Chloe/Chloe-Eau-de-Parfum-Naturelle-68777.html
2021,Basilica,Milano Fragranze,https://www.fragrantica.com/perfume/Milano-Fragranze/Basilica-68245.html
2021,Twilly d'Hermès Eau Ginger,Hermès,https://www.fragrantica.com/perfume/Hermes/Twilly-d-Hermes-Eau-Ginger-67667.html
2021,Fox in the Flowerbed,Imaginary Authors,https://www.fragrantica.com/perfume/Imaginary-Authors/Fox-in-the-Flowerbed-70952.html
2021,Lost Alice,Masque Milano,https://www.fragrantica.com/perfume/Masque-Milano/Lost-Alice-66492.html
2021,XJ 1861 Decas,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Decas-66198.html
2021,Thank U Next 2.0,Ariana Grande,https://www.fragrantica.com/perfume/Ariana-Grande/Thank-U-Next-2-0-68367.html
2021,Royal Amber,Orientica Premium,https://www.fragrantica.com/perfume/Orientica-Premium/Royal-Amber-69362.html
2021,Gardenia,Zara,https://www.fragrantica.com/perfume/Zara/Gardenia-68682.html
2021,Bee,Ellis Brooklyn,https://www.fragrantica.com/perfume/Ellis-Brooklyn/Bee-66052.html
2021,Valentino Donna Born In Roma Yellow Dream,Valentino,https://www.fragrantica.com/perfume/Valentino/Valentino-Donna-Born-In-Roma-Yellow-Dream-64615.html
2021,Vacation,Arquiste,https://www.fragrantica.com/perfume/Arquiste/Vacation-67776.html
2021,Love Don't Be Shy Extreme,By Kilian,https://www.fragrantica.com/perfume/By-Kilian/Love-Don-t-Be-Shy-Extreme-64761.html
2021,On The Beach,Louis Vuitton,https://www.fragrantica.com/perfume/Louis-Vuitton/On-The-Beach-66060.html
2021,Vicious Cacao,Maison Tahité – Officine Creative Profumi,https://www.fragrantica.com/perfume/Maison-Tahite-Officine-Creative-Profumi/Vicious-Cacao-69394.html
2021,Midnight Oud,Ard Al Zaafaran,https://www.fragrantica.com/perfume/Ard-Al-Zaafaran/Midnight-Oud-66534.html
2021,Tales from Zanzibar,Memoirs Of A Perfume Collector,https://www.fragrantica.com/perfume/Memoirs-Of-A-Perfume-Collector/Tales-from-Zanzibar-72008.html
2021,Reliqvia,Filippo Sorcinelli,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Reliqvia-69497.html
2021,Tea Time à Paris Macaron Amande,Jeanne Arthes,https://www.fragrantica.com/perfume/Jeanne-Arthes/Tea-Time-a-Paris-Macaron-Amande-73000.html
2021,Seahorse,Zoologist Perfumes,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Seahorse-69386.html
2021,L'Heure Verte,By Kilian,https://www.fragrantica.com/perfume/By-Kilian/L-Heure-Verte-68324.html
2021,Hugo Man,Hugo Boss,https://www.fragrantica.com/perfume/Hugo-Boss/Hugo-Man-64606.html
2021,Young Rose,Byredo,https://www.fragrantica.com/perfume/Byredo/Young-Rose-69009.html
2021,Elegantly Tokyo,Zara,https://www.fragrantica.com/perfume/Zara/Elegantly-Tokyo-70527.html
2021,Crush On Me,Unique'e Luxury,https://www.fragrantica.com/perfume/Unique-e-Luxury/Crush-On-Me-66082.html
2021,Paris – Édimbourg,Chanel,https://www.fragrantica.com/perfume/Chanel/Paris-Edimbourg-67269.html
2021,Halloween Man Hero,Halloween,https://www.fragrantica.com/perfume/Halloween/Halloween-Man-Hero-66200.html
2021,Alluring Fig,Theodoros Kalotinis,https://www.fragrantica.com/perfume/Theodoros-Kalotinis/Alluring-Fig-68196.html
2021,Sunplosion,Simone Andreoli,https://www.fragrantica.com/perfume/Simone-Andreoli/Sunplosion-66479.html
2021,Mandorle,Sora Dora,https://www.fragrantica.com/perfume/Sora-Dora/Mandorle-75827.html
2021,Ginza,Shiseido,https://www.fragrantica.com/perfume/Shiseido/Ginza-65234.html
2021,Santal Vanille,The 7 Virtues,https://www.fragrantica.com/perfume/The-7-Virtues/Santal-Vanille-67204.html
2021,Fantasy Intense,Britney Spears,https://www.fragrantica.com/perfume/Britney-Spears/Fantasy-Intense-65394.html
2021,Mystic Sugar,Coreterno,https://www.fragrantica.com/perfume/Coreterno/Mystic-Sugar-70990.html
2021,Orchid Leather,Van Cleef & Arpels,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Orchid-Leather-65992.html
2021,Voce Viva Intensa,Valentino,https://www.fragrantica.com/perfume/Valentino/Voce-Viva-Intensa-68560.html
2021,Aqua de Dora,Pana Dora,https://www.fragrantica.com/perfume/Pana-Dora/Aqua-de-Dora-68462.html
2021,Homem Tato,Natura,https://www.fragrantica.com/perfume/Natura/Homem-Tato-68157.html
2021,L'instant Magic Eau de Parfum,Guerlain,https://www.fragrantica.com/perfume/Guerlain/L-instant-Magic-Eau-de-Parfum-67311.html
2021,Pink Sugar Red Velvet,Aquolina,https://www.fragrantica.com/perfume/Aquolina/Pink-Sugar-Red-Velvet-70265.html
2021,Bvlgari Man Terrae Essence,Bvlgari,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Terrae-Essence-68293.html
2021,Scarlet Poppy Cologne Intense,Jo Malone London,https://www.fragrantica.com/perfume/Jo-Malone-London/Scarlet-Poppy-Cologne-Intense-79435.html
2021,Fashionably London,Zara,https://www.fragrantica.com/perfume/Zara/Fashionably-London-70519.html
2021,Chipmunk,Zoologist Perfumes,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Chipmunk-67998.html
2021,212 Heroes,Carolina Herrera,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Heroes-65988.html
2021,Matsukita,Clive Christian,https://www.fragrantica.com/perfume/Clive-Christian/Matsukita-65983.html
2021,Mercurial Cashmere,Electimuss,https://www.fragrantica.com/perfume/Electimuss/Mercurial-Cashmere-68736.html
2021,Wind Flowers,Creed,https://www.fragrantica.com/perfume/Creed/Wind-Flowers-70182.html
2021,Dream Sea,Lorenzo Pazzaglia,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Dream-Sea-69657.html
2021,Blue Matcha,Montale,https://www.fragrantica.com/perfume/Montale/Blue-Matcha-68793.html
2021,Aqua Celestia Cologne Forte,Maison Francis Kurkdjian,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Celestia-Cologne-Forte-66993.html
2021,Far Away Beyond,Avon,https://www.fragrantica.com/perfume/Avon/Far-Away-Beyond-68182.html
2021,L.12.12 Eau de Parfum Blanc For Him,Lacoste Fragrances,https://www.fragrantica.com/perfume/Lacoste-Fragrances/L-12-12-Eau-de-Parfum-Blanc-For-Him-65874.html
2021,Soleil Brûlant,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Soleil-Brulant-66125.html
2021,Lalique White in Black,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-White-in-Black-66242.html
2021,Light Blue Forever,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Forever-66555.html
2021,Charuto Tobacco Vanille,Paris Corner,https://www.fragrantica.com/perfume/Paris-Corner/Charuto-Tobacco-Vanille-84602.html
2021,Tiffany & Co Rose Gold,Tiffany,https://www.fragrantica.com/perfume/Tiffany/Tiffany-Co-Rose-Gold-68234.html
2021,Mon Guerlain Sparkling Bouquet,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Mon-Guerlain-Sparkling-Bouquet-65546.html
2021,NoMad,Bond No 9,https://www.fragrantica.com/perfume/Bond-No-9/NoMad-69735.html
2021,Sublime Epoque,Zara,https://www.fragrantica.com/perfume/Zara/Sublime-Epoque-69405.html
2021,Sweet Ash,Snif,https://www.fragrantica.com/perfume/Snif/Sweet-Ash-73530.html
2021,Moncler pour Femme,Moncler,https://www.fragrantica.com/perfume/Moncler/Moncler-pour-Femme-69819.html
2021,Danaë,Argos,https://www.fragrantica.com/perfume/Argos/Danae-75590.html
2021,Impact Intense,Tommy Hilfiger,https://www.fragrantica.com/perfume/Tommy-Hilfiger/Impact-Intense-67365.html
2021,Viking Cologne,Creed,https://www.fragrantica.com/perfume/Creed/Viking-Cologne-67039.html
2021,A'mmare,Carthusia,https://www.fragrantica.com/perfume/Carthusia/A-mmare-67862.html
2021,Eden-Roc,Dior,https://www.fragrantica.com/perfume/Dior/Eden-Roc-66856.html
2021,Tubéreuse Nue,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Tubereuse-Nue-64698.html
2021,Imperial Valley,Gissah,https://www.fragrantica.com/perfume/Gissah/Imperial-Valley-80051.html
2021,Rose Chérie,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Rose-Cherie-69054.html
2021,Daisy Eau So Intense,Marc Jacobs,https://www.fragrantica.com/perfume/Marc-Jacobs/Daisy-Eau-So-Intense-65666.html
2021,Opus XIII – Silver Oud,Amouage,https://www.fragrantica.com/perfume/Amouage/Opus-XIII-Silver-Oud-74285.html
2021,Pure Wonder,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Pure-Wonder-77524.html
2021,Oud Satin,Ministry of Oud,https://www.fragrantica.com/perfume/Ministry-of-Oud/Oud-Satin-74588.html
2021,Molecule 01 + Patchouli,Escentric Molecules,https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-01-Patchouli-66049.html
2021,Beautiful Magnolia,Estée Lauder,https://www.fragrantica.com/perfume/Estee-Lauder/Beautiful-Magnolia-66053.html
2021,Terra di Gioia,Giorgio Armani,https://www.fragrantica.com/perfume/Giorgio-Armani/Terra-di-Gioia-66409.html
2021,Ferragamo Intense Leather,Salvatore Ferragamo,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Ferragamo-Intense-Leather-65225.html
2021,Eau Rihla Eau de Parfum,Diptyque,https://www.fragrantica.com/perfume/Diptyque/Eau-Rihla-Eau-de-Parfum-66765.html
2021,Energetically New York,Zara,https://www.fragrantica.com/perfume/Zara/Energetically-New-York-70524.html
2021,Samsara Eau de Parfum,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Samsara-Eau-de-Parfum-67313.html
2021,Annabel's Birthday Cake,Marissa Zappas,https://www.fragrantica.com/perfume/Marissa-Zappas/Annabel-s-Birthday-Cake-71850.html
2021,Japanese Cherry Blossom,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Japanese-Cherry-Blossom-67701.html
2021,Lili Fantasy,Juliette Has A Gun,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Lili-Fantasy-68663.html
2021,Tea Time à Paris Pavlova,Jeanne Arthes,https://www.fragrantica.com/perfume/Jeanne-Arthes/Tea-Time-a-Paris-Pavlova-82584.html
2021,Angel Iced Star,Mugler,https://www.fragrantica.com/perfume/Mugler/Angel-Iced-Star-66393.html
2021,Aqua Allegoria Nettare di Sole,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Nettare-di-Sole-66360.html
2021,La Dompteuse Encagée,Serge Lutens,https://www.fragrantica.com/perfume/Serge-Lutens/La-Dompteuse-Encagee-65052.html
2021,Polo Cologne Intense Eau de Parfum,Ralph Lauren,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Cologne-Intense-Eau-de-Parfum-66411.html
2021,Tea Service,Chasing Scents,https://www.fragrantica.com/perfume/Chasing-Scents/Tea-Service-73356.html
2021,Constantinople,Penhaligon's,https://www.fragrantica.com/perfume/Penhaligon-s/Constantinople-68998.html
2021,African Rooibos,Chris Collins,https://www.fragrantica.com/perfume/Chris-Collins/African-Rooibos-66748.html
2021,LoveMe The Onyx Parfum,Tous,https://www.fragrantica.com/perfume/Tous/LoveMe-The-Onyx-Parfum-69679.html
2021,Olympea Blossom,Rabanne,https://www.fragrantica.com/perfume/Rabanne/Olympea-Blossom-65176.html
2021,Yes I Am Glorious,Cacharel,https://www.fragrantica.com/perfume/Cacharel/Yes-I-Am-Glorious-64934.html
